Scenario;Desired Given DNF;Shared Given DNF;Penality Given;Global Similarity Given;Final Similarity Given;Desired When DNF;Shared When DNF;Penality When;Global Similarity When;Final Similarity When;Desired Then DNF;Shared Then DNF;Penality Then;Global Similarity Then;Final Similarity Then;Scenario Similarity;Action
Candidate_107;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 50 AND source_distance <= 25;0,0;0,12000000000000001;0,12000000000000001;0,7066666666666667;behavior_107
Candidate_108;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 50 AND source_distance <= 50;0,0;0,11;0,11;0,7033333333333333;behavior_108
Candidate_109;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 50 AND source_distance <= 75;0,0;0,10666500000000001;0,10666500000000001;0,7022216666666666;behavior_109
Candidate_101;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 50 AND source_distance >= 0;0,0;0,10500000000000001;0,10500000000000001;0,7016666666666667;behavior_101
Candidate_110;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 50 AND source_distance <= 100;0,0;0,10500000000000001;0,10500000000000001;0,7016666666666667;behavior_110
Candidate_106;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 50 AND source_distance <= 0;0,0;0,1;0,1;0,7000000000000001;behavior_106
Candidate_105;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 50 AND source_distance >= 100;0,0;0,1;0,1;0,7000000000000001;behavior_105
Candidate_104;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 50 AND source_distance >= 75;0,0;0,1;0,1;0,7000000000000001;behavior_104
Candidate_103;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 50 AND source_distance >= 50;0,0;0,1;0,1;0,7000000000000001;behavior_103
Candidate_102;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 50 AND source_distance >= 25;0,0;0,1;0,1;0,7000000000000001;behavior_102
Candidate_85;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 0 AND source_distance <= 25;0,0;0,02;0,02;0,6733333333333333;behavior_85
Candidate_74;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 30 AND source_distance <= 25;0,0;0,02;0,02;0,6733333333333333;behavior_74
Candidate_63;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height >= 100 AND source_distance <= 25;0,0;0,02;0,02;0,6733333333333333;behavior_63
Candidate_96;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 25 AND source_distance <= 25;0,0;0,02;0,02;0,6733333333333333;behavior_96
Candidate_75;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 30 AND source_distance <= 50;0,0;0,01;0,01;0,6699999999999999;behavior_75
Candidate_97;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 25 AND source_distance <= 50;0,0;0,01;0,01;0,6699999999999999;behavior_97
Candidate_86;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 0 AND source_distance <= 50;0,0;0,01;0,01;0,6699999999999999;behavior_86
Candidate_64;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height >= 100 AND source_distance <= 50;0,0;0,01;0,01;0,6699999999999999;behavior_64
Candidate_98;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 25 AND source_distance <= 75;0,0;0,006665;0,006665;0,6688883333333333;behavior_98
Candidate_65;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height >= 100 AND source_distance <= 75;0,0;0,006665;0,006665;0,6688883333333333;behavior_65
Candidate_76;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 30 AND source_distance <= 75;0,0;0,006665;0,006665;0,6688883333333333;behavior_76
Candidate_87;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 0 AND source_distance <= 75;0,0;0,006665;0,006665;0,6688883333333333;behavior_87
Candidate_66;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height >= 100 AND source_distance <= 100;0,0;0,005;0,005;0,6683333333333333;behavior_66
Candidate_90;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 25 AND source_distance >= 0;0,0;0,005;0,005;0,6683333333333333;behavior_90
Candidate_88;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 0 AND source_distance <= 100;0,0;0,005;0,005;0,6683333333333333;behavior_88
Candidate_68;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 30 AND source_distance >= 0;0,0;0,005;0,005;0,6683333333333333;behavior_68
Candidate_99;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 25 AND source_distance <= 100;0,0;0,005;0,005;0,6683333333333333;behavior_99
Candidate_79;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 0 AND source_distance >= 0;0,0;0,005;0,005;0,6683333333333333;behavior_79
Candidate_77;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 30 AND source_distance <= 100;0,0;0,005;0,005;0,6683333333333333;behavior_77
Candidate_57;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height >= 100 AND source_distance >= 0;0,0;0,005;0,005;0,6683333333333333;behavior_57
Candidate_58;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height >= 100 AND source_distance >= 25;0,0;0,0;0,0;0,6666666666666666;behavior_58
Candidate_72;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 30 AND source_distance >= 100;0,0;0,0;0,0;0,6666666666666666;behavior_72
Candidate_62;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height >= 100 AND source_distance <= 0;0,0;0,0;0,0;0,6666666666666666;behavior_62
Candidate_69;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 30 AND source_distance >= 25;0,0;0,0;0,0;0,6666666666666666;behavior_69
Candidate_70;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 30 AND source_distance >= 50;0,0;0,0;0,0;0,6666666666666666;behavior_70
Candidate_71;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 30 AND source_distance >= 75;0,0;0,0;0,0;0,6666666666666666;behavior_71
Candidate_61;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height >= 100 AND source_distance >= 100;0,0;0,0;0,0;0,6666666666666666;behavior_61
Candidate_80;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 0 AND source_distance >= 25;0,0;0,0;0,0;0,6666666666666666;behavior_80
Candidate_73;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 30 AND source_distance <= 0;0,0;0,0;0,0;0,6666666666666666;behavior_73
Candidate_81;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 0 AND source_distance >= 50;0,0;0,0;0,0;0,6666666666666666;behavior_81
Candidate_82;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 0 AND source_distance >= 75;0,0;0,0;0,0;0,6666666666666666;behavior_82
Candidate_83;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 0 AND source_distance >= 100;0,0;0,0;0,0;0,6666666666666666;behavior_83
Candidate_84;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 0 AND source_distance <= 0;0,0;0,0;0,0;0,6666666666666666;behavior_84
Candidate_91;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 25 AND source_distance >= 25;0,0;0,0;0,0;0,6666666666666666;behavior_91
Candidate_92;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 25 AND source_distance >= 50;0,0;0,0;0,0;0,6666666666666666;behavior_92
Candidate_93;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 25 AND source_distance >= 75;0,0;0,0;0,0;0,6666666666666666;behavior_93
Candidate_94;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 25 AND source_distance >= 100;0,0;0,0;0,0;0,6666666666666666;behavior_94
Candidate_95;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height <= 25 AND source_distance <= 0;0,0;0,0;0,0;0,6666666666666666;behavior_95
Candidate_60;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height >= 100 AND source_distance >= 75;0,0;0,0;0,0;0,6666666666666666;behavior_60
Candidate_59;battery > 10 AND satellite_count > 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0,0;1,0;1,0;takeoff == 1;takeoff == 1;0,0;1,0;1,0;height > 30 AND source_distance == 0;height >= 100 AND source_distance >= 50;0,0;0,0;0,0;0,6666666666666666;behavior_59
