desired_scenario;cadidate_scenario;Desired Given DNF;Shared Given DNF;Penality Given;Global Similarity Given;Final Similarity Given;Desired When DNF;Shared When DNF;Penality When;Global Similarity When;Final Similarity When;Desired Then DNF;Shared Then DNF;Penality Then;Global Similarity Then;Final Similarity Then;Scenario Similarity;Action
Desired_20941;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND d1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND b2 > 10 AND c2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.7872340425531914;1.0;0.2127659574468086;0.6125886524822696;behavior_1
Desired_20942;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND d1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;source_distance == 0 AND a2 > 10 AND b2 > 10 AND c2 > 10 AND d2 > 10;height >= 30 AND source_distance == 0;0.7872340425531914;1.0;0.2127659574468086;0.6125886524822696;behavior_1
Desired_20943;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND d1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;source_distance == 0 AND a2 > 10 AND b2 > 10 AND c2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.7872340425531914;1.0;0.2127659574468086;0.6125886524822696;behavior_1
Desired_20944;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND d1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;source_distance == 0 AND a2 > 10 AND b2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.7872340425531914;1.0;0.2127659574468086;0.6125886524822696;behavior_1
Desired_20945;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND d1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;source_distance == 0 AND a2 > 10 AND c2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.7872340425531914;1.0;0.2127659574468086;0.6125886524822696;behavior_1
Desired_20946;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND d1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;source_distance == 0 AND b2 > 10 AND c2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.7872340425531914;1.0;0.2127659574468086;0.6125886524822696;behavior_1
Desired_20947;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND d1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;a2 > 10 AND b2 > 10 AND c2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;0.20833333333333334;behavior_1
Desired_20948;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND d1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0 AND a2 > 10 AND b2 > 10 AND c2 > 10 AND d2 > 10;height >= 30 AND source_distance == 0;0.6428571428571428;1.0;0.3571428571428572;0.6607142857142857;behavior_1
Desired_20949;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND d1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0 AND a2 > 10 AND b2 > 10 AND c2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.6428571428571428;1.0;0.3571428571428572;0.6607142857142857;behavior_1
Desired_20950;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND d1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0 AND a2 > 10 AND b2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.6428571428571428;1.0;0.3571428571428572;0.6607142857142857;behavior_1
Desired_20951;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND d1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0 AND a2 > 10 AND c2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.6428571428571428;1.0;0.3571428571428572;0.6607142857142857;behavior_1
Desired_20952;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND d1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0 AND b2 > 10 AND c2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.6428571428571428;1.0;0.3571428571428572;0.6607142857142857;behavior_1
Desired_20953;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND d1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND a2 > 10 AND b2 > 10 AND c2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.8214285714285714;1.0;0.1785714285714286;0.6011904761904762;behavior_1
Desired_20954;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND d1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;source_distance == 0 AND a2 > 10 AND b2 > 10 AND c2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.8214285714285714;1.0;0.1785714285714286;0.6011904761904762;behavior_1
Desired_20955;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND d1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0 AND a2 > 10 AND b2 > 10 AND c2 > 10 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.6923076923076923;1.0;0.3076923076923077;0.6442307692307693;behavior_1
Desired_20956;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30;height >= 30 AND source_distance == 0;0.09090909090909094;1.0;0.9090909090909091;0.8446969696969697;behavior_1
Desired_20957;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;source_distance == 0;height >= 30 AND source_distance == 0;0.09090909090909094;1.0;0.9090909090909091;0.8446969696969697;behavior_1
Desired_20958;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;a2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;0.20833333333333334;behavior_1
Desired_20959;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;b2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;0.20833333333333334;behavior_1
Desired_20960;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;c2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;0.20833333333333334;behavior_1
Desired_20961;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;d2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;0.20833333333333334;behavior_1
Desired_20962;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;e2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;0.20833333333333334;behavior_1
Desired_20963;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.875;behavior_1
Desired_20964;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND a2 > 10;height >= 30 AND source_distance == 0;0.5;1.0;0.5;0.7083333333333334;behavior_1
Desired_20965;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND b2 > 10;height >= 30 AND source_distance == 0;0.5;1.0;0.5;0.7083333333333334;behavior_1
Desired_20966;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND c2 > 10;height >= 30 AND source_distance == 0;0.5;1.0;0.5;0.7083333333333334;behavior_1
Desired_20967;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND d2 > 10;height >= 30 AND source_distance == 0;0.5;1.0;0.5;0.7083333333333334;behavior_1
Desired_20968;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND e2 > 10;height >= 30 AND source_distance == 0;0.5;1.0;0.5;0.7083333333333334;behavior_1
Desired_20969;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;source_distance == 0 AND a2 > 10;height >= 30 AND source_distance == 0;0.5;1.0;0.5;0.7083333333333334;behavior_1
Desired_20970;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;source_distance == 0 AND b2 > 10;height >= 30 AND source_distance == 0;0.5;1.0;0.5;0.7083333333333334;behavior_1
Desired_20971;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;source_distance == 0 AND c2 > 10;height >= 30 AND source_distance == 0;0.5;1.0;0.5;0.7083333333333334;behavior_1
Desired_20972;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;source_distance == 0 AND d2 > 10;height >= 30 AND source_distance == 0;0.5;1.0;0.5;0.7083333333333334;behavior_1
Desired_20973;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;source_distance == 0 AND e2 > 10;height >= 30 AND source_distance == 0;0.5;1.0;0.5;0.7083333333333334;behavior_1
Desired_20974;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;a2 > 10 AND b2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;0.20833333333333334;behavior_1
Desired_20975;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;a2 > 10 AND c2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;0.20833333333333334;behavior_1
Desired_20976;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;a2 > 10 AND d2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;0.20833333333333334;behavior_1
Desired_20977;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;a2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;0.20833333333333334;behavior_1
Desired_20978;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;b2 > 10 AND c2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;0.20833333333333334;behavior_1
Desired_20979;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;b2 > 10 AND d2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;0.20833333333333334;behavior_1
Desired_20980;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;b2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;0.20833333333333334;behavior_1
Desired_20981;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;c2 > 10 AND d2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;0.20833333333333334;behavior_1
Desired_20982;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;c2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;0.20833333333333334;behavior_1
Desired_20983;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;1.0;0.0;-1.0;0.20833333333333334;behavior_1
Desired_20984;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0 AND a2 > 10;height >= 30 AND source_distance == 0;0.31034482758620685;1.0;0.6896551724137931;0.771551724137931;behavior_1
Desired_20985;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0 AND b2 > 10;height >= 30 AND source_distance == 0;0.31034482758620685;1.0;0.6896551724137931;0.771551724137931;behavior_1
Desired_20986;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0 AND c2 > 10;height >= 30 AND source_distance == 0;0.31034482758620685;1.0;0.6896551724137931;0.771551724137931;behavior_1
Desired_20987;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0 AND d2 > 10;height >= 30 AND source_distance == 0;0.31034482758620685;1.0;0.6896551724137931;0.771551724137931;behavior_1
Desired_20988;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0 AND e2 > 10;height >= 30 AND source_distance == 0;0.31034482758620685;1.0;0.6896551724137931;0.771551724137931;behavior_1
Desired_20989;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND a2 > 10 AND b2 > 10;height >= 30 AND source_distance == 0;0.6551724137931034;1.0;0.3448275862068966;0.6566091954022989;behavior_1
Desired_20990;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND a2 > 10 AND c2 > 10;height >= 30 AND source_distance == 0;0.6551724137931034;1.0;0.3448275862068966;0.6566091954022989;behavior_1
Desired_20991;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND a2 > 10 AND d2 > 10;height >= 30 AND source_distance == 0;0.6551724137931034;1.0;0.3448275862068966;0.6566091954022989;behavior_1
Desired_20992;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND a2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.6551724137931034;1.0;0.3448275862068966;0.6566091954022989;behavior_1
Desired_20993;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND b2 > 10 AND c2 > 10;height >= 30 AND source_distance == 0;0.6551724137931034;1.0;0.3448275862068966;0.6566091954022989;behavior_1
Desired_20994;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND b2 > 10 AND d2 > 10;height >= 30 AND source_distance == 0;0.6551724137931034;1.0;0.3448275862068966;0.6566091954022989;behavior_1
Desired_20995;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND b2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.6551724137931034;1.0;0.3448275862068966;0.6566091954022989;behavior_1
Desired_20996;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND c2 > 10 AND d2 > 10;height >= 30 AND source_distance == 0;0.6551724137931034;1.0;0.3448275862068966;0.6566091954022989;behavior_1
Desired_20997;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND c2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.6551724137931034;1.0;0.3448275862068966;0.6566091954022989;behavior_1
Desired_20998;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND d2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.6551724137931034;1.0;0.3448275862068966;0.6566091954022989;behavior_1
Desired_20999;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;source_distance == 0 AND a2 > 10 AND b2 > 10;height >= 30 AND source_distance == 0;0.6551724137931034;1.0;0.3448275862068966;0.6566091954022989;behavior_1
Desired_21000;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;source_distance == 0 AND a2 > 10 AND c2 > 10;height >= 30 AND source_distance == 0;0.6551724137931034;1.0;0.3448275862068966;0.6566091954022989;behavior_1
Desired_21001;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;source_distance == 0 AND a2 > 10 AND d2 > 10;height >= 30 AND source_distance == 0;0.6551724137931034;1.0;0.3448275862068966;0.6566091954022989;behavior_1
Desired_21002;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;source_distance == 0 AND a2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.6551724137931034;1.0;0.3448275862068966;0.6566091954022989;behavior_1
Desired_21003;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;source_distance == 0 AND b2 > 10 AND c2 > 10;height >= 30 AND source_distance == 0;0.6551724137931034;1.0;0.3448275862068966;0.6566091954022989;behavior_1
Desired_21004;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;source_distance == 0 AND b2 > 10 AND d2 > 10;height >= 30 AND source_distance == 0;0.6551724137931034;1.0;0.3448275862068966;0.6566091954022989;behavior_1
Desired_21005;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;source_distance == 0 AND b2 > 10 AND e2 > 10;height >= 30 AND source_distance == 0;0.6551724137931034;1.0;0.3448275862068966;0.6566091954022989;behavior_1
Desired_21006;cadidate_1;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36 AND a1 > 10 AND e1 > 10;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;0.375;1.0;0.625;takeoff == 1;takeoff == 1;0.0;1.0;1.0;source_distance == 0 AND c2 > 10 AND d2 > 10;height >= 30 AND source_distance == 0;0.6551724137931034;1.0;0.3448275862068966;0.6566091954022989;behavior_1
