Scenario;Desired Given DNF;Shared Given DNF;Penality Given;Global Similarity Given;Final Similarity Given;Desired When DNF;Shared When DNF;Penality When;Global Similarity When;Final Similarity When;Desired Then DNF;Shared Then DNF;Penality Then;Global Similarity Then;Final Similarity Then;Scenario Similarity;Action
Candidate_35;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 4 AND wind_speed >= 270;0.0;0.5757566666666666;0.5757566666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8585855555555555;behavior_35
Candidate_961;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery <= 10 AND satellite_count >= 4 AND wind_speed <= 36;0.0;0.5757566666666666;0.5757566666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8585855555555555;behavior_961
Candidate_36;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 4 AND wind_speed >= 360;0.0;0.5757566666666666;0.5757566666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8585855555555555;behavior_36
Candidate_1105;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery <= 0 AND satellite_count >= 4 AND wind_speed <= 36;0.0;0.5757566666666666;0.5757566666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8585855555555555;behavior_1105
Candidate_817;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 100 AND satellite_count >= 4 AND wind_speed <= 36;0.0;0.5757566666666666;0.5757566666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8585855555555555;behavior_817
Candidate_31;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 4 AND wind_speed >= 36;0.0;0.5757566666666666;0.5757566666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8585855555555555;behavior_31
Candidate_34;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 4 AND wind_speed >= 180;0.0;0.5757566666666666;0.5757566666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8585855555555555;behavior_34
Candidate_33;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 4 AND wind_speed >= 90;0.0;0.5757566666666666;0.5757566666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8585855555555555;behavior_33
Candidate_107;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 4 AND wind_speed >= 270;0.0;0.5757566666666666;0.5757566666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8585855555555555;behavior_107
Candidate_98;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 4 AND wind_speed <= 0;0.0;0.5757566666666666;0.5757566666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8585855555555555;behavior_98
Candidate_105;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 4 AND wind_speed >= 90;0.0;0.5757566666666666;0.5757566666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8585855555555555;behavior_105
Candidate_103;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 4 AND wind_speed >= 36;0.0;0.5757566666666666;0.5757566666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8585855555555555;behavior_103
Candidate_106;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 4 AND wind_speed >= 180;0.0;0.5757566666666666;0.5757566666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8585855555555555;behavior_106
Candidate_1480;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery <= 75 AND satellite_count >= 8 AND wind_speed <= 180;0.0;0.575;0.575;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8583333333333334;behavior_1480
Candidate_1552;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery <= 75 AND satellite_count >= 8 AND wind_speed <= 180;0.0;0.575;0.575;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8583333333333334;behavior_1552
Candidate_407;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 25 AND satellite_count >= 8 AND wind_speed >= 270;0.0;0.5694433333333334;0.5694433333333334;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8564811111111111;behavior_407
Candidate_335;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 25 AND satellite_count >= 8 AND wind_speed >= 270;0.0;0.5694433333333334;0.5694433333333334;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8564811111111111;behavior_335
Candidate_398;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 25 AND satellite_count >= 8 AND wind_speed <= 0;0.0;0.5694433333333334;0.5694433333333334;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8564811111111111;behavior_398
Candidate_334;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 25 AND satellite_count >= 8 AND wind_speed >= 180;0.0;0.5694433333333334;0.5694433333333334;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8564811111111111;behavior_334
Candidate_331;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 25 AND satellite_count >= 8 AND wind_speed >= 36;0.0;0.5694433333333334;0.5694433333333334;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8564811111111111;behavior_331
Candidate_408;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 25 AND satellite_count >= 8 AND wind_speed >= 360;0.0;0.5694433333333334;0.5694433333333334;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8564811111111111;behavior_408
Candidate_336;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 25 AND satellite_count >= 8 AND wind_speed >= 360;0.0;0.5694433333333334;0.5694433333333334;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8564811111111111;behavior_336
Candidate_405;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 25 AND satellite_count >= 8 AND wind_speed >= 90;0.0;0.5694433333333334;0.5694433333333334;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8564811111111111;behavior_405
Candidate_326;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 25 AND satellite_count >= 8 AND wind_speed <= 0;0.0;0.5694433333333334;0.5694433333333334;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8564811111111111;behavior_326
Candidate_333;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 25 AND satellite_count >= 8 AND wind_speed >= 90;0.0;0.5694433333333334;0.5694433333333334;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8564811111111111;behavior_333
Candidate_403;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 25 AND satellite_count >= 8 AND wind_speed >= 36;0.0;0.5694433333333334;0.5694433333333334;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8564811111111111;behavior_403
Candidate_406;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 25 AND satellite_count >= 8 AND wind_speed >= 180;0.0;0.5694433333333334;0.5694433333333334;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8564811111111111;behavior_406
Candidate_317;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 25 AND satellite_count >= 4 AND wind_speed <= 270;0.0;0.5646433333333333;0.5646433333333333;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8548811111111111;behavior_317
Candidate_389;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 25 AND satellite_count >= 4 AND wind_speed <= 270;0.0;0.5646433333333333;0.5646433333333333;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8548811111111111;behavior_389
Candidate_437;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 50 AND satellite_count >= 7 AND wind_speed <= 270;0.0;0.5629633333333334;0.5629633333333334;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8543211111111111;behavior_437
Candidate_1165;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery <= 25 AND satellite_count >= 0 AND wind_speed <= 36;0.0;0.56111;0.56111;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8537033333333334;behavior_1165
Candidate_1237;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery <= 25 AND satellite_count >= 0 AND wind_speed <= 36;0.0;0.56111;0.56111;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8537033333333334;behavior_1237
Candidate_459;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 50 AND satellite_count >= 4 AND wind_speed <= 90;0.0;0.5609433333333333;0.5609433333333333;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8536477777777778;behavior_459
Candidate_531;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 50 AND satellite_count >= 4 AND wind_speed <= 90;0.0;0.5609433333333333;0.5609433333333333;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8536477777777778;behavior_531
Candidate_579;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 75 AND satellite_count >= 7 AND wind_speed <= 90;0.0;0.55926;0.55926;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8530866666666667;behavior_579
Candidate_195;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 0 AND satellite_count >= 12 AND wind_speed <= 90;0.0;0.5583333333333332;0.5583333333333332;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8527777777777777;behavior_195
Candidate_267;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 0 AND satellite_count >= 12 AND wind_speed <= 90;0.0;0.5583333333333332;0.5583333333333332;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8527777777777777;behavior_267
Candidate_1707;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery <= 100 AND satellite_count >= 12 AND wind_speed <= 90;0.0;0.5583333333333332;0.5583333333333332;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8527777777777777;behavior_1707
Candidate_1407;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery <= 50 AND satellite_count >= 8 AND wind_speed <= 90;0.0;0.5583333333333332;0.5583333333333332;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8527777777777777;behavior_1407
Candidate_1635;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery <= 100 AND satellite_count >= 12 AND wind_speed <= 90;0.0;0.5583333333333332;0.5583333333333332;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8527777777777777;behavior_1635
Candidate_1335;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery <= 50 AND satellite_count >= 8 AND wind_speed <= 90;0.0;0.5583333333333332;0.5583333333333332;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8527777777777777;behavior_1335
Candidate_89;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 0 AND wind_speed <= 270;0.0;0.5555533333333332;0.5555533333333332;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.851851111111111;behavior_89
Candidate_17;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 0 AND wind_speed <= 270;0.0;0.5555533333333332;0.5555533333333332;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.851851111111111;behavior_17
Candidate_320;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 25 AND satellite_count >= 4 AND wind_speed >= 0;0.0;0.5535333333333333;0.5535333333333333;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8511777777777777;behavior_320
Candidate_318;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 25 AND satellite_count >= 4 AND wind_speed <= 360;0.0;0.5535333333333333;0.5535333333333333;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8511777777777777;behavior_318
Candidate_390;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 25 AND satellite_count >= 4 AND wind_speed <= 360;0.0;0.5535333333333333;0.5535333333333333;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8511777777777777;behavior_390
Candidate_392;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 25 AND satellite_count >= 4 AND wind_speed >= 0;0.0;0.5535333333333333;0.5535333333333333;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8511777777777777;behavior_392
Candidate_1553;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery <= 75 AND satellite_count >= 8 AND wind_speed <= 270;0.0;0.5527766666666666;0.5527766666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8509255555555555;behavior_1553
Candidate_1481;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery <= 75 AND satellite_count >= 8 AND wind_speed <= 270;0.0;0.5527766666666666;0.5527766666666666;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8509255555555555;behavior_1481
Candidate_438;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 50 AND satellite_count >= 7 AND wind_speed <= 360;0.0;0.5518533333333334;0.5518533333333334;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8506177777777778;behavior_438
Candidate_440;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 50 AND satellite_count >= 7 AND wind_speed >= 0;0.0;0.5518533333333334;0.5518533333333334;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8506177777777778;behavior_440
Candidate_697;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 75 AND satellite_count >= 12 AND wind_speed <= 36;0.0;0.5509266666666667;0.5509266666666667;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8503088888888889;behavior_697
Candidate_625;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 75 AND satellite_count >= 12 AND wind_speed <= 36;0.0;0.5509266666666667;0.5509266666666667;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8503088888888889;behavior_625
Candidate_1449;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery <= 75 AND satellite_count >= 7 AND wind_speed >= 90;0.0;0.5499999999999999;0.5499999999999999;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.85;behavior_1449
Candidate_1452;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery <= 75 AND satellite_count >= 7 AND wind_speed >= 360;0.0;0.5499999999999999;0.5499999999999999;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.85;behavior_1452
Candidate_1451;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery <= 75 AND satellite_count >= 7 AND wind_speed >= 270;0.0;0.5499999999999999;0.5499999999999999;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.85;behavior_1451
Candidate_1450;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery <= 75 AND satellite_count >= 7 AND wind_speed >= 180;0.0;0.5499999999999999;0.5499999999999999;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.85;behavior_1450
Candidate_1513;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery <= 75 AND satellite_count <= 7 AND wind_speed <= 36;0.0;0.5499999999999999;0.5499999999999999;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.85;behavior_1513
Candidate_1447;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery <= 75 AND satellite_count >= 7 AND wind_speed >= 36;0.0;0.5499999999999999;0.5499999999999999;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.85;behavior_1447
Candidate_1573;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery <= 75 AND satellite_count >= 15 AND wind_speed <= 36;0.0;0.5499999999999999;0.5499999999999999;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.85;behavior_1573
Candidate_1442;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery <= 75 AND satellite_count >= 7 AND wind_speed <= 0;0.0;0.5499999999999999;0.5499999999999999;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.85;behavior_1442
Candidate_1501;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery <= 75 AND satellite_count >= 15 AND wind_speed <= 36;0.0;0.5499999999999999;0.5499999999999999;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.85;behavior_1501
Candidate_90;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 0 AND wind_speed <= 360;0.0;0.5444433333333333;0.5444433333333333;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8481477777777777;behavior_90
Candidate_232;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 0 AND satellite_count >= 0 AND wind_speed <= 180;0.0;0.5444433333333333;0.5444433333333333;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8481477777777777;behavior_232
Candidate_20;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 0 AND wind_speed >= 0;0.0;0.5444433333333333;0.5444433333333333;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8481477777777777;behavior_20
Candidate_1672;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery <= 100 AND satellite_count >= 0 AND wind_speed <= 180;0.0;0.5444433333333333;0.5444433333333333;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8481477777777777;behavior_1672
Candidate_1600;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery <= 100 AND satellite_count >= 0 AND wind_speed <= 180;0.0;0.5444433333333333;0.5444433333333333;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8481477777777777;behavior_1600
Candidate_18;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 0 AND wind_speed <= 360;0.0;0.5444433333333333;0.5444433333333333;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8481477777777777;behavior_18
Candidate_92;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 10 AND satellite_count >= 0 AND wind_speed >= 0;0.0;0.5444433333333333;0.5444433333333333;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8481477777777777;behavior_92
Candidate_160;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 0 AND satellite_count >= 0 AND wind_speed <= 180;0.0;0.5444433333333333;0.5444433333333333;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8481477777777777;behavior_160
Candidate_544;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 50 AND satellite_count >= 8 AND wind_speed <= 180;0.0;0.54352;0.54352;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.84784;behavior_544
Candidate_472;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 50 AND satellite_count >= 8 AND wind_speed <= 180;0.0;0.54352;0.54352;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.84784;behavior_472
Candidate_1619;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery <= 100 AND satellite_count >= 4 AND wind_speed >= 270;0.0;0.5424233333333334;0.5424233333333334;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8474744444444444;behavior_1619
Candidate_1618;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery <= 100 AND satellite_count >= 4 AND wind_speed >= 180;0.0;0.5424233333333334;0.5424233333333334;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8474744444444444;behavior_1618
Candidate_1690;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery <= 100 AND satellite_count >= 4 AND wind_speed >= 180;0.0;0.5424233333333334;0.5424233333333334;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8474744444444444;behavior_1690
Candidate_1689;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery <= 100 AND satellite_count >= 4 AND wind_speed >= 90;0.0;0.5424233333333334;0.5424233333333334;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8474744444444444;behavior_1689
Candidate_175;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery >= 0 AND satellite_count >= 4 AND wind_speed >= 36;0.0;0.5424233333333334;0.5424233333333334;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8474744444444444;behavior_175
Candidate_1687;battery >= 10 AND satellite_count >= 7 AND wind_speed <= 36;battery <= 100 AND satellite_count >= 4 AND wind_speed >= 36;0.0;0.5424233333333334;0.5424233333333334;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.8474744444444444;behavior_1687
