similarity_result,diagnosed_name,diagnosed_given,diagnosed_then,candidate_name,candidate_given,candidate_then,elapsed_time,config
0.48412698412698413,diagnosed_h_minus_50_no_vib_add_p1_p2_p3,h < 50 AND p1 > 10 AND p2 > 10 AND p3 > 10,delta_dt >= 10 AND h >= 100,cand_hover_mode_flying,h < 70 AND vibration <= 80,delta_dt >= 10 AND h <= 80 AND delta_flight_time < 60,0.08526369999162853,"{'parameter_weights': {'parameter_1': 1.0, 'parameter_n': 1.0}, 'tversky_weights': {'alpha': 0.9, 'beta': 0.1}, 'conditional_weights': {'given': 1.0, 'when': 1.0, 'then': 1.0}}"
0.6388883333333334,diagnosed_h_minus_75_no_vib_add_p1_p2_p3,h < 25 AND p1 > 10 AND p2 > 10 AND p3 > 10,delta_dt >= 10 AND h >= 100,cand_low_speed_flying,h < 100 AND vibration >= 50 AND wind_speed > 60,delta_dt >= 10 AND h >= 90,0.06703629996627569,"{'parameter_weights': {'parameter_1': 1.0, 'parameter_n': 1.0}, 'tversky_weights': {'alpha': 0.9, 'beta': 0.1}, 'conditional_weights': {'given': 1.0, 'when': 1.0, 'then': 1.0}}"
0.6507936507936508,diagnosed_h_minus_75_no_vib_add_p1_p2_p3,h < 25 AND p1 > 10 AND p2 > 10 AND p3 > 10,delta_dt >= 10 AND h >= 100,cand_limited_satellite_flying,h > 10 AND vibration >= 30,delta_dt >= 10 AND h >= 100 AND satellite_count >= 7,0.0730300999712199,"{'parameter_weights': {'parameter_1': 1.0, 'parameter_n': 1.0}, 'tversky_weights': {'alpha': 0.9, 'beta': 0.1}, 'conditional_weights': {'given': 1.0, 'when': 1.0, 'then': 1.0}}"
0.48412698412698413,diagnosed_h_minus_75_no_vib_add_p1_p2_p3,h < 25 AND p1 > 10 AND p2 > 10 AND p3 > 10,delta_dt >= 10 AND h >= 100,cand_hover_mode_flying,h < 70 AND vibration <= 80,delta_dt >= 10 AND h <= 80 AND delta_flight_time < 60,0.08928479999303818,"{'parameter_weights': {'parameter_1': 1.0, 'parameter_n': 1.0}, 'tversky_weights': {'alpha': 0.9, 'beta': 0.1}, 'conditional_weights': {'given': 1.0, 'when': 1.0, 'then': 1.0}}"
0.6388883333333334,diagnosed_no_h_no_vib_add_p1,p1 > 10,delta_dt >= 10 AND h >= 100,cand_low_speed_flying,h < 100 AND vibration >= 50 AND wind_speed > 60,delta_dt >= 10 AND h >= 90,0.0576341999694705,"{'parameter_weights': {'parameter_1': 1.0, 'parameter_n': 1.0}, 'tversky_weights': {'alpha': 0.9, 'beta': 0.1}, 'conditional_weights': {'given': 1.0, 'when': 1.0, 'then': 1.0}}"
0.6507936507936508,diagnosed_no_h_no_vib_add_p1,p1 > 10,delta_dt >= 10 AND h >= 100,cand_limited_satellite_flying,h > 10 AND vibration >= 30,delta_dt >= 10 AND h >= 100 AND satellite_count >= 7,0.06350420007947832,"{'parameter_weights': {'parameter_1': 1.0, 'parameter_n': 1.0}, 'tversky_weights': {'alpha': 0.9, 'beta': 0.1}, 'conditional_weights': {'given': 1.0, 'when': 1.0, 'then': 1.0}}"
0.48412698412698413,diagnosed_no_h_no_vib_add_p1,p1 > 10,delta_dt >= 10 AND h >= 100,cand_hover_mode_flying,h < 70 AND vibration <= 80,delta_dt >= 10 AND h <= 80 AND delta_flight_time < 60,0.06426839996129274,"{'parameter_weights': {'parameter_1': 1.0, 'parameter_n': 1.0}, 'tversky_weights': {'alpha': 0.9, 'beta': 0.1}, 'conditional_weights': {'given': 1.0, 'when': 1.0, 'then': 1.0}}"
0.6388883333333334,diagnosed_no_h_no_vib_add_p1_p2_p3,p1 > 10 AND p2 > 10 AND p3 > 10,delta_dt >= 10 AND h >= 100,cand_low_speed_flying,h < 100 AND vibration >= 50 AND wind_speed > 60,delta_dt >= 10 AND h >= 90,0.06083879992365837,"{'parameter_weights': {'parameter_1': 1.0, 'parameter_n': 1.0}, 'tversky_weights': {'alpha': 0.9, 'beta': 0.1}, 'conditional_weights': {'given': 1.0, 'when': 1.0, 'then': 1.0}}"
0.6507936507936508,diagnosed_no_h_no_vib_add_p1_p2_p3,p1 > 10 AND p2 > 10 AND p3 > 10,delta_dt >= 10 AND h >= 100,cand_limited_satellite_flying,h > 10 AND vibration >= 30,delta_dt >= 10 AND h >= 100 AND satellite_count >= 7,0.06174020003527403,"{'parameter_weights': {'parameter_1': 1.0, 'parameter_n': 1.0}, 'tversky_weights': {'alpha': 0.9, 'beta': 0.1}, 'conditional_weights': {'given': 1.0, 'when': 1.0, 'then': 1.0}}"
0.48412698412698413,diagnosed_no_h_no_vib_add_p1_p2_p3,p1 > 10 AND p2 > 10 AND p3 > 10,delta_dt >= 10 AND h >= 100,cand_hover_mode_flying,h < 70 AND vibration <= 80,delta_dt >= 10 AND h <= 80 AND delta_flight_time < 60,0.05878010008018464,"{'parameter_weights': {'parameter_1': 1.0, 'parameter_n': 1.0}, 'tversky_weights': {'alpha': 0.9, 'beta': 0.1}, 'conditional_weights': {'given': 1.0, 'when': 1.0, 'then': 1.0}}"
0.5687833333333333,diagnosed_no_h_no_vib_add_p1_p2_p3_then_dt50_h80,p1 > 10 AND p2 > 10 AND p3 > 10,delta_dt >= 50 AND h >= 80,cand_low_speed_flying,h < 100 AND vibration >= 50 AND wind_speed > 60,delta_dt >= 10 AND h >= 90,0.055673700058832765,"{'parameter_weights': {'parameter_1': 1.0, 'parameter_n': 1.0}, 'tversky_weights': {'alpha': 0.9, 'beta': 0.1}, 'conditional_weights': {'given': 1.0, 'when': 1.0, 'then': 1.0}}"
0.5291019841269841,diagnosed_no_h_no_vib_add_p1_p2_p3_then_dt50_h80,p1 > 10 AND p2 > 10 AND p3 > 10,delta_dt >= 50 AND h >= 80,cand_limited_satellite_flying,h > 10 AND vibration >= 30,delta_dt >= 10 AND h >= 100 AND satellite_count >= 7,0.05170850001741201,"{'parameter_weights': {'parameter_1': 1.0, 'parameter_n': 1.0}, 'tversky_weights': {'alpha': 0.9, 'beta': 0.1}, 'conditional_weights': {'given': 1.0, 'when': 1.0, 'then': 1.0}}"
0.4100536507936508,diagnosed_no_h_no_vib_add_p1_p2_p3_then_dt50_h80,p1 > 10 AND p2 > 10 AND p3 > 10,delta_dt >= 50 AND h >= 80,cand_hover_mode_flying,h < 70 AND vibration <= 80,delta_dt >= 10 AND h <= 80 AND delta_flight_time < 60,0.05365959997288883,"{'parameter_weights': {'parameter_1': 1.0, 'parameter_n': 1.0}, 'tversky_weights': {'alpha': 0.9, 'beta': 0.1}, 'conditional_weights': {'given': 1.0, 'when': 1.0, 'then': 1.0}}"
