desired_scenario;cadidate_scenario;Desired Given DNF;Shared Given DNF;Penality Given;Global Similarity Given;Final Similarity Given;Desired When DNF;Shared When DNF;Penality When;Global Similarity When;Final Similarity When;Desired Then DNF;Shared Then DNF;Penality Then;Global Similarity Then;Final Similarity Then;Scenario Similarity;Action
desired_1;Candidate_268;battery >= 10;battery >= 10 AND wind_speed <= 36 AND visibility >= 10 AND temperature <= 25;0.23076923076923084;1.0;0.7692307692307692;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.923076923076923;behavior_268
desired_1;Candidate_269;battery >= 10;battery >= 10 AND wind_speed <= 36 AND visibility >= 10 AND vibration <= 50;0.23076923076923084;1.0;0.7692307692307692;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.923076923076923;behavior_269
desired_1;Candidate_270;battery >= 10;battery >= 10 AND wind_speed <= 36 AND visibility >= 10 AND a > 10;0.23076923076923084;1.0;0.7692307692307692;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.923076923076923;behavior_270
desired_1;Candidate_271;battery >= 10;battery >= 10 AND wind_speed <= 36 AND visibility >= 10 AND b > 10;0.23076923076923084;1.0;0.7692307692307692;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.923076923076923;behavior_271
desired_1;Candidate_272;battery >= 10;battery >= 10 AND wind_speed <= 36 AND visibility >= 10 AND c > 10;0.23076923076923084;1.0;0.7692307692307692;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.923076923076923;behavior_272
desired_1;Candidate_273;battery >= 10;battery >= 10 AND wind_speed <= 36 AND visibility >= 10 AND d > 10;0.23076923076923084;1.0;0.7692307692307692;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.923076923076923;behavior_273
desired_1;Candidate_274;battery >= 10;battery >= 10 AND wind_speed <= 36 AND visibility >= 10 AND e > 10;0.23076923076923084;1.0;0.7692307692307692;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.923076923076923;behavior_274
desired_1;Candidate_275;battery >= 10;battery >= 10 AND wind_speed <= 36 AND temperature <= 25 AND vibration <= 50;0.23076923076923084;1.0;0.7692307692307692;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.923076923076923;behavior_275
desired_1;Candidate_277;battery >= 10;battery >= 10 AND wind_speed <= 36 AND temperature <= 25 AND b > 10;0.23076923076923084;1.0;0.7692307692307692;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.923076923076923;behavior_277
desired_1;Candidate_262;battery >= 10;battery >= 10 AND satellite_count >= 7 AND b > 10 AND c > 10;0.23076923076923084;1.0;0.7692307692307692;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.923076923076923;behavior_262
desired_1;Candidate_278;battery >= 10;battery >= 10 AND wind_speed <= 36 AND temperature <= 25 AND c > 10;0.23076923076923084;1.0;0.7692307692307692;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.923076923076923;behavior_278
desired_1;Candidate_279;battery >= 10;battery >= 10 AND wind_speed <= 36 AND temperature <= 25 AND d > 10;0.23076923076923084;1.0;0.7692307692307692;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.923076923076923;behavior_279
desired_1;Candidate_280;battery >= 10;battery >= 10 AND wind_speed <= 36 AND temperature <= 25 AND e > 10;0.23076923076923084;1.0;0.7692307692307692;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.923076923076923;behavior_280
desired_1;Candidate_281;battery >= 10;battery >= 10 AND wind_speed <= 36 AND vibration <= 50 AND a > 10;0.23076923076923084;1.0;0.7692307692307692;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.923076923076923;behavior_281
desired_1;Candidate_282;battery >= 10;battery >= 10 AND wind_speed <= 36 AND vibration <= 50 AND b > 10;0.23076923076923084;1.0;0.7692307692307692;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.923076923076923;behavior_282
desired_1;Candidate_283;battery >= 10;battery >= 10 AND wind_speed <= 36 AND vibration <= 50 AND c > 10;0.23076923076923084;1.0;0.7692307692307692;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.923076923076923;behavior_283
desired_1;Candidate_284;battery >= 10;battery >= 10 AND wind_speed <= 36 AND vibration <= 50 AND d > 10;0.23076923076923084;1.0;0.7692307692307692;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.923076923076923;behavior_284
desired_1;Candidate_285;battery >= 10;battery >= 10 AND wind_speed <= 36 AND vibration <= 50 AND e > 10;0.23076923076923084;1.0;0.7692307692307692;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.923076923076923;behavior_285
desired_1;Candidate_286;battery >= 10;battery >= 10 AND wind_speed <= 36 AND a > 10 AND b > 10;0.23076923076923084;1.0;0.7692307692307692;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.923076923076923;behavior_286
desired_1;Candidate_287;battery >= 10;battery >= 10 AND wind_speed <= 36 AND a > 10 AND c > 10;0.23076923076923084;1.0;0.7692307692307692;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.923076923076923;behavior_287
desired_1;Candidate_288;battery >= 10;battery >= 10 AND wind_speed <= 36 AND a > 10 AND d > 10;0.23076923076923084;1.0;0.7692307692307692;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.923076923076923;behavior_288
desired_1;Candidate_289;battery >= 10;battery >= 10 AND wind_speed <= 36 AND a > 10 AND e > 10;0.23076923076923084;1.0;0.7692307692307692;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.923076923076923;behavior_289
desired_1;Candidate_263;battery >= 10;battery >= 10 AND satellite_count >= 7 AND b > 10 AND d > 10;0.23076923076923084;1.0;0.7692307692307692;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.923076923076923;behavior_263
desired_1;Candidate_261;battery >= 10;battery >= 10 AND satellite_count >= 7 AND a > 10 AND e > 10;0.23076923076923084;1.0;0.7692307692307692;takeoff == 1;takeoff == 1;0.0;1.0;1.0;height >= 30 AND source_distance == 0;height >= 30 AND source_distance == 0;0.0;1.0;1.0;0.923076923076923;behavior_261
